,Unnamed: 0,Unnamed: 0.1,tweets,date,tweet_id,subjectivite,sentiment,replay
425,425,429,coconut bananas pancakes with caramel sauce pancakes this is also part of chandeleur,2020-05-18 16:30:40,1262420348089372673,objective,0, 
426,426,430,apple cake flognarde limousin auvergne a regional specialty recipes,2020-05-18 14:30:50,1262390191018446853,objective,0, 
427,427,431,puff pastry ham and cheese recipe here family claique recipes cooking recipe,2020-05-18 10:30:24,1262329683716292608,objective,0, 
428,428,432,queen bites chicken parent big fan of sweetbreads veal try chicken,2020-05-18 08:30:29,1262299506688897024,Subjective,1, 
429,429,433,clafoutis with prunes and armagnac recipe here petit four come back -,2020-05-17 16:30:23,1262057887817437190,objective,0, 
430,430,434,orange cookie roll recipe here: a recipe to use with all citrus fruits,2020-05-17 14:30:24,1262027693832486918,objective,0, 
431,431,435,penne chicken sundried tomatoes recipe here: little sun on the plate,2020-05-17 10:30:18,1261967272211513350,objective,0, 
432,432,436,chicken mushrooms fricaée can add some vegetables like parsnip,2020-05-17 08:30:19,1261937077526179842,objective,0, 
433,433,437,banana chocolate pie extremely simple dessert delicious chocolate dessert recipes,2020-05-16 16:30:28,1261695522739453954,objective,0, 
434,434,438,apple cake dried apricots vary dried fruits: almonds hazelnuts prunes dried figs,2020-05-16 14:30:29,1261665330130300928,objective,0, 
435,435,439,sautéed shrimp white wine recipe here: simple delicious cooking recipes,2020-05-16 10:30:22,1261604901651693570,objective,0, 
436,436,440,chicken with cinnamon chickpeas recipe here: weekend dish that warms up,2020-05-16 08:30:21,1261574697453486080,objective,0, 
437,437,441,shortbread cookies filled with raspberries recipe here: a sweet treat recipes,2020-05-15 16:30:44,1261333200938438658,objective,0,"['sa donner envie', 'Miam Miam']"
438,438,442,want to cook weekend try new cookbook food banana tome collection available,2020-05-15 14:38:26,1261304942096154624,objective,0, 
439,439,443,banana tarte tatin recipe here: pure delicacy recipe dessert tarts,2020-05-15 14:30:41,1261302990213914625,Subjective,1, 
440,440,444,here is new released for raspberry theme it is the beginning of the season it is volume,2020-05-15 10:30:30,1261242547000705024,objective,0, 
441,441,445,spinach chicken turnovers recipe here add a little cheese in spinach,2020-05-15 10:30:19,1261242501987475456,objective,0, 
442,442,446,all cookbooks are new available for sale in paperback format here,2020-05-15 10:28:02,1261241927514587139,objective,0, 
443,443,447,poultry tomato meatballs with poultry it's light poultry recipes,2020-05-15 08:30:20,1261212304600895488,objective,0, 
444,444,448,mini honey walnut cakes ideal with coffee tea evening recipes mignardise recipe,2020-05-14 16:30:45,1260970817128665093,objective,0,['Idéal cest vrai']
445,445,449,chocolate hazelnut cake very delicious cake to try also with almond nuts,2020-05-14 14:30:47,1260940626117513222,objective,0,"['Deliciosa cobertura', 'Miam Miam']"
446,446,450,leek quiche with mushrooms recipe here: for lunch week,2020-05-14 10:30:25,1260880139317063680,objective,0, 
447,447,451,Provençal beef stew recipe here: good dish still current recipes,2020-05-14 08:30:22,1260849926495404033,objective,0, 
448,448,452,cake bananas hazelnuts chocolate chips good energy cake recipes desserts,2020-05-13 16:30:57,1260608480844623872,objective,0, 
449,449,453,pound cake chocolate cinnamon good claique little revisited it's good,2020-05-13 14:30:53,1260578267154743303,objective,0, 
450,450,454,avocado tuna a small appetizer claique friendly recipes cooking avocado tuna,2020-05-13 10:30:28,1260517764130897921,objective,0, 
451,451,455,lemon chicken little simple treat recipe lemon cooking chicken recipes,2020-05-13 08:30:22,1260487538319507459,objective,0, 
452,452,456,dark chocolate muffins recipe here: 100% dark chocolate chocolate dessert recipe,2020-05-12 16:30:47,1260246051266744325,objective,0,"['Cest pour moi merci du chocolat', 'Miam Miam']"
453,453,457,rice milk with pineapple recipe here: gourmet exotic dessert pineapple recipe,2020-05-12 14:30:38,1260215813023379456,objective,0, 
454,454,458,chicken pasta gratin recipe here: economic family dish excellence,2020-05-12 10:30:23,1260155354039701506,objective,0, 
455,455,459,sausage treat recipe here: children's appetizer recipes,2020-05-12 08:30:21,1260125145110319104,objective,0, 
456,456,460,strawberries lavender speculoos verrine flavors gourmet fragrances lavender strawberries,2020-05-11 16:30:39,1259883631172030465,objective,0, 
457,457,461,chocolate strawberries large wedding of love chocolate strawberries large,2020-05-11 14:30:39,1259853431126339586,Subjective,1, 
458,458,462,clafoutis asparagus cherry tomatoes attention french asparagus last season,2020-05-11 10:30:24,1259792970301214720,objective,0, 
459,459,463,poultry fillets with mushrooms let simmer well so that it is tender,2020-05-11 08:30:22,1259762760721801218,objective,0, 
460,460,464,strawberry verrines cookies fondant crunchy recipes desserts strawberry cooking,2020-05-10 16:30:28,1259521195847954435,objective,0, 
461,461,465,Liège waffles with strawberries wedding north south cork waffles garriguettes,2020-05-10 14:30:36,1259491028593147905,objective,0, 
462,462,466,sandwiches bagels smoked salmon cream chives picnic time back,2020-05-10 10:30:18,1259430555642482688,objective,0, 
463,463,467,basquaise chicken casseroles despelette pepper first southern peppers recipes,2020-05-10 08:30:19,1259400361611321347,objective,0, 
464,464,468,rhubarb verrines paion fruit mascarpone fresh fruity dessert,2020-05-09 16:30:30,1259158817981575168,objective,0, 
465,465,469,gourmet strawberry cuts I know yes but it's boooon can please temp,2020-05-09 14:30:26,1259128598906179586,objective,0, 
466,466,470,puff pastry with sundried tomatoes onions for the Sunday aperitif with Proven flavors,2020-05-09 10:30:17,1259068165864263680,objective,0, 
467,467,471,pizza cherry tomatoes basil a pizza for the family small adults will be happy,2020-05-09 08:30:16,1259037963490668544,objective,0, 
468,468,472,mini savoy cookies filled with strawberries deliciously soft cake recipes,2020-05-08 16:30:36,1258796454463909888,objective,0, 
469,469,473,fondant flowing heart fresh strawberries delight is to plunge strawberries into cho,2020-05-08 14:30:35,1258766250869755906,objective,0, 
470,470,474,shrimp pizza original pizza recipes cooking shrimp pizza recipe,2020-05-08 10:30:24,1258705806368878593,objective,0, 
471,471,475,Veal escalope breaded with litalienne with lemon fillet is the perfect recipe,2020-05-08 08:30:26,1258675617303838720,objective,0, 
472,472,476,rhubarb jam also consider trying strawberries raspberries rhubarb recipes,2020-05-07 16:30:44,1258434099213197312,objective,0, 
473,473,477,rhubarb compote yoghurt mousse deliciously fruity dessert recipes,2020-05-07 14:30:44,1258403898538299393,objective,0, 
474,474,478,steamed turbot spring marine dish turbot being expensive try cod monkfish,2020-05-07 10:30:30,1258343445116190720,objective,0, 
475,475,479,chicken rolls with asparagus can also flavor chicken with spices recipes,2020-05-07 08:30:24,1258313220684685312,objective,0, 
476,476,480,panna cotta mint strawberries good refreshing dessert recipe strawberries mint cooking,2020-05-06 16:30:48,1258071728070307840,objective,0, 
477,477,481,strawberry ricotta verrines intense fruity sweetness recipes strawberries desserts,2020-05-06 14:30:41,1258041500191031303,Subjective,1, 
478,478,482,asparagus rhubarb herb vinaigrette an original recipe try recipes,2020-05-06 10:30:29,1257981051055616010,objective,0, 
479,479,483,shell-shaped pasta stuffed with spinach and ricotta a few pine nuts good glass of wine,2020-05-06 08:48:12,1257955309823426560,objective,0,"['Jadore les pâtes farcies come ca', 'Moi aussi Cest gourmand et joli', 'a hole oui est très bien', 'On est au moins deux alors', ':']"
480,480,484,claique florentine eggs make with fresh spinach recipes spinach eggs,2020-05-06 08:30:22,1257950821502894080,objective,0, 
481,481,485,milk chocolate mousse with almonds a little chocolate craving helps you - recipes,2020-05-05 16:30:34,1257709281685704705,objective,0, 
482,482,486,pistachio strawberry a beautiful gourmet variation famous claique recipes,2020-05-05 14:30:20,1257679024719085571,objective,0, 
483,483,487,asparagus fettuccine with ricotta cream simple gourmet dish recipe,2020-05-05 10:30:24,1257618643904532482,objective,0, 
484,484,488,sea ​​bass fillets with onions pastis culinary flavors my south cooking recipe,2020-05-05 08:30:13,1257588398363226112,objective,0, 
485,485,489,white chocolate strawberry mousse a welcome treat to start the week,2020-05-04 16:30:56,1257346984618479618,objective,0,['Miam Miam']
486,486,490,pink strawberry reims cookies tiramisu style exclusive dessert cuisine dishes,2020-05-04 14:30:50,1257316761369628673,objective,0,['Miam Miam']
487,487,491,tomato eggs it's simple family economy it's my treat you recipes,2020-05-04 10:30:26,1257256261151862789,objective,0, 
488,488,492,headless larks welcome provence its sun gastronomy recipes,2020-05-04 08:30:22,1257226045918515201,objective,0, 
489,489,493,mini tartlets chocolate pistachios lime everyone throw on it,2020-05-03 16:30:24,1256984464133099523,objective,0,['Miam Miam love']
490,490,494,mille-feuille vanilla lemon is very delicious start your dessert recipes,2020-05-03 14:30:22,1256954258135617538,objective,0,['Le lien mène vers une autre recette -']
491,491,495,chicken tomato curry little exoticism in your kitchen curry recipes,2020-05-03 10:30:17,1256893835914944512,objective,0, 
492,492,496,veal cutlets with tomatoes with a turkey cutlet to be economical,2020-05-03 08:30:16,1256863632358608897,objective,0,['Superbe recette merci']
493,493,497,"Refreshing lemon mascarpone verrines, also made with orange",2020-05-02 16:30:30,1256622101680840712,objective,0,['Miam Miam']
494,494,498,tarte tatin pineapple classique cuisine dishes make redo recipes,2020-05-02 14:30:30,1256591900615880705,objective,0,['Miam Miam']
495,495,499,Provencal red mullet fillets little fish is good for health recipe,2020-05-02 10:30:16,1256531447374139393,objective,0, 
496,496,500,gratin pasta economic family dish recipes pasta beef pasta pate italy,2020-05-02 08:30:16,1256501247747723265,objective,0, 
497,497,501,salami chocolate original dessert delicious fun for children recipes,2020-05-01 16:30:18,1256259661679992832,Subjective,1,['Miam Miam']
498,498,502,tiramisu strawberries a delicious simple recipe enjoy strawberries desserts strawberries,2020-05-01 14:30:16,1256229456504664064,objective,0, 
499,499,503,lasagna with mushrooms it will change you those with meat Italian recipes,2020-05-01 10:30:16,1256169058547843073,objective,0,['yum']
500,500,504,veal filet mignon with prunes a sweet recipe flavors recipes,2020-05-01 08:30:14,1256138849295773698,objective,0, 
501,501,505,"apple vanilla cinnamon pie crumble style, it's fondant with crispy crumble",2020-04-30 16:30:47,1255897395864494081,objective,0, 
502,502,506,coconut apple cake add a little rum touch recipes,2020-04-30 14:30:46,1255867191788003333,objective,0, 
503,503,507,cake salmon dill lemon cube for appetizer slice with a salad for dice,2020-04-30 10:30:34,1255806744917413889,objective,0,['That looks absolutely delicious Sun raysSun raysSun rays']
504,504,508,chilli carne america cooking noon for details thread recipes spices cooking,2020-04-30 08:30:22,1255776497727660032,objective,0, 
505,505,509,banana choco cake a little treat to taste chocolate cake recipes,2020-04-29 16:30:45,1255534999849369603,objective,0, 
506,506,510,Chocolate coconut cake that's almost a giant chewy bounty - recipes,2020-04-29 14:30:41,1255504786855727105,objective,0,['Miam Miam']
507,507,511,green peas gourmet peas with tomato bacon vegetables season it's good for,2020-04-29 10:30:28,1255444332594827264,objective,0, 
508,508,512,cod with capers potatoes think weather forecast fish,2020-04-29 08:30:35,1255414161523314691,objective,0, 
509,509,513,kouglof baba rum style I serve with a nice light whipped cream recipes,2020-04-28 16:30:34,1255172568421711872,objective,0,['Miam Miam']
510,510,514,Bavarian strawberry short season rests you best recipes,2020-04-28 14:30:40,1255142392245571584,objective,0, 
511,511,515,tomatoes stuffed with polenta a delicious vegetarian recipe vegetarian recipes,2020-04-28 10:30:22,1255081921195003904,objective,0, 
512,512,516,cannelloni spinach ricotta with fresh spinach this is season recipes,2020-04-28 08:30:23,1255051723426664448,objective,0,"['très appetissant ça ', 'Jadore ']"
513,513,517,banana tiramisu a very creamy flavored recipe bananas vanilla recipes,2020-04-27 16:30:41,1254810209203171328,objective,0,['Miam Miam']
514,514,518,strawberry charlotte mascarpone gourmet delicacies strawberries in the spotlight recipes,2020-04-27 14:30:49,1254780044422987777,objective,0, 
515,515,519,leek pie with bacon in a week prepare for your midday it's easy,2020-04-27 10:30:26,1254719547388710912,objective,0,['Miam Miam']
516,516,520,beef meatball with tomatoes is always a family success recipes cooking,2020-04-27 08:30:25,1254689343580618752,objective,0, 
517,517,521,candied orange cake with coffee tea to taste yum recipes cooking,2020-04-26 16:30:22,1254447738781138945,objective,0,['Miam Miam']
518,518,523,bruschetta asparagus poached eggs a very nice simple recipe asparagus recipe,2020-04-26 10:30:15,1254357112190369792,objective,0,['Miam Miam ']
519,519,524,navarin dagneau now is the time to taste navarin cooking recipes,2020-04-26 08:30:15,1254326916447903744,objective,0, 
520,520,525,verrines strawberries meringue a kind pavlova verrine recipe dessert strawberry,2020-04-25 16:30:30,1254085385489207299,objective,0,['Miam Miam ']
521,521,526,strawberry whipped cream puffs nest parent simply beautiful it is also a very good recipe,2020-04-25 14:30:29,1254055181404311552,objective,0,['Miam Miam ']
522,522,527,quiche asparagus bacon tomatoes a nice seasonal quiche recipes cooking asparagus,2020-04-25 10:30:26,1253994773272309763,objective,0, 
523,523,528,jambalaya louisiana delight cajun cuisine louisiana cuisine recipe,2020-04-25 08:30:16,1253964533066014720,objective,0, 
524,524,529,gourmet tiramisu with fruity creamy strawberries resists parent recipes desserts,2020-04-24 16:30:39,1253723036718637058,objective,0,['Miam Miam ']
525,525,530,white cheese strawberry tart do you want one: - dessert recipes,2020-04-24 14:30:39,1253692838879137792,objective,0, 
526,526,531,marinated salmon tartare incomparable taste thanks to marinade recipes cooking,2020-04-24 10:30:25,1253632379228430336,Subjective,1, 
527,527,532,sautéed beef with asparagus is still not very fresh so a simmered dish but in season,2020-04-24 08:30:18,1253602153366720513,objective,0,['Nice I recommend visit cute web log french recipes superb pictures']
528,528,533,donuts chocolate dessert breakfast recipes desserts donuts donuts,2020-04-23 16:30:45,1253360675264647168,objective,0,['Miam Miam ']
529,529,534,panna cotta jelly strawberries it's beautiful but it will be a big deal: -,2020-04-23 14:30:56,1253330519401488386,objective,0, 
530,530,535,lobster bisque pike quenelles a very simple recipe delicious recipes,2020-04-23 10:30:27,1253269999201980417,objective,0,['parent at side très simple ']
531,531,536,asparagus with lemon chive cream one my tested and approved recipes -,2020-04-23 08:30:27,1253239799827378176,objective,0,['yum']
532,532,537,aspic strawberries light dessert with simply fruit featured strawberry recipes,2020-04-22 16:30:44,1252998282059669508,objective,0, 
533,533,538,strawberries coulis strawberries mint vanilla ice cream even with these temperatures it is gourma,2020-04-22 14:30:46,1252968089379115008,objective,0,['Miam Miam ']
534,534,539,mustard tuna pizza a family pizza for big little pizza recipes,2020-04-22 10:30:25,1252907603228864513,objective,0, 
535,535,540,lemon salicornia salmon tartare sunny days are coming - wants,2020-04-22 08:30:23,1252877395180183553,objective,0, 
536,536,541,brioche perdue with strawberries honey recipe our childhood revisited with strawberry,2020-04-21 16:30:46,1252635900699447296,objective,0, 
537,537,542,strawberry pie banana coconut mascarpone strawberry pie exotic version recipes,2020-04-21 14:30:40,1252605676628705280,objective,0, 
538,538,543,tagliatelle bayonne ham basil deliciously flavored pasta recipes,2020-04-21 08:30:18,1252514986825601024,objective,0,['Miam Miam ']
539,539,544,asparagus clafoutis gourmet peas good green vegetarian dish - recipes,2020-04-20 22:30:19,1252363997820551168,objective,0,['Miam Miam ']
540,540,545,simple economical strawberry brioche skewers perfect for little ones,2020-04-20 16:30:45,1252273510195617793,objective,0, 
541,541,546,semolina strawberry milk dessert our childhood revisited with strawberry recipes,2020-04-20 14:30:46,1252243313152966657,objective,0, 
542,542,547,homemade spinach pesto spaghetti original pasta with spinach pesto,2020-04-20 10:30:26,1252182832828604416,objective,0, 
543,543,548,sautéed chicken chorizo ​​good for sun it is not fair so reheat,2020-04-20 08:30:21,1252152613723951105,objective,0,['Ça lair délicieux']
544,544,549,red fruit soup a light gourmet recipe recipes desserts strawberries spring,2020-04-19 16:30:21,1251911021888970755,objective,0,"['Miam Miam ', 'Ça donne envie']"
545,545,550,tiramisu kiwis strawberries verrine very fruit stuffed vitamins recipe dessert,2020-04-19 14:30:24,1251880836871393280,objective,0,['Miam Miam ']
546,546,551,avocado raw vegetables tuna prawns parent anyway put back to winter dishes,2020-04-19 10:30:19,1251820417527971840,objective,0, 
547,547,552,paella verde an original paella like what vegetarian dishes can be gourmet,2020-04-19 08:30:15,1251790200214360065,objective,0, 
548,548,553,strawberry jam gives to jams go hop hop - jam recipes,2020-04-18 16:30:26,1251548655410122756,objective,0, 
549,549,554,almond milk rice red fruits try rice milk version it is original,2020-04-18 14:30:28,1251518463350312965,Subjective,1, 
550,550,555,verrines radish cucumber shrimps white cheese a fresh starter for long,2020-04-18 10:30:17,1251458020158189570,objective,-1, 
551,551,556,potato salad with radishes eggs small spring salad weekend recipes,2020-04-18 08:30:15,1251427811404984321,objective,0, 
552,552,557,strawberry muffins cupcakes evening strawberry desserts muffin cake kitchen,2020-04-17 16:30:34,1251186301681967105,objective,0, 
553,553,558,chocolate tart strawberries hole sud first French garriguettes are recipes,2020-04-17 14:30:39,1251156123710656512,objective,0, 
554,554,559,accras tuna yes I know I am a heretic kitchen - accras it is to,2020-04-17 10:30:21,1251095648243519488,objective,0, 
555,555,560,chicken rolls with candied tomatoes I send you little southern sun recipes,2020-04-17 08:30:20,1251065445198807040,objective,0, 
556,556,561,chocolate fondant with orange flavor very delicious to devour - chocolate recipes,2020-04-16 16:30:37,1250823926340558849,objective,0, 
557,557,562,banoffee pie sweetness gluttony American dessert to discover recipes pies,2020-04-16 14:30:43,1250793752819531777,objective,0, 
558,558,563,lemon stuffed with sardines this week try to put you in the sun,2020-04-16 10:30:26,1250733282968375298,objective,0, 
559,559,564,mint chocolate cake this season enjoy fresh mint mint cake recipes,2020-04-15 16:30:40,1250461549338206208,objective,0,['Miam Miam ']
560,560,565,apple almond puff pastry pie dessert based on a crispy crust recipes,2020-04-15 14:30:48,1250431386009210887,objective,0,['Miam Miam ']
561,561,566,asparagus omelet with a good green salad asparagus recipes cooking egg,2020-04-15 10:30:29,1250370905370435584,objective,0, 
562,562,567,salad with green asparagus go spring salads range tureens recipes,2020-04-15 08:30:26,1250340696155770880,objective,0, 
563,563,569,chocolate banana muffins small muffins see you tomorrow banana muffin recipes,2020-04-14 16:30:34,1250099137569316865,objective,0, 
564,564,570,pineapple cake united states america pineapple upside-down with pineapple cherry syrup conf,2020-04-14 14:30:41,1250068965612834819,objective,0,['Nice A delicious cake simple ingredients']
565,565,571,asparagus flan recipe here: claique delicious spring asparagus recipes,2020-04-14 10:30:24,1250008497015730177,objective,0,['BRAVO']
566,566,572,chicken cacciatora recipe here: very gourmet sun chicken italy recipes,2020-04-14 08:30:18,1249978272416509953,objective,0, 
567,567,573,chocolate pistachio muffins gourmet mix claique dessert recipes muffins,2020-04-13 16:30:37,1249736761443573760,objective,0, 
568,568,574,fondant chocolate milk need sweetness try this recipe dessert cake recipe,2020-04-13 14:30:33,1249706545392373760,objective,0,['Miam Miam']
569,569,575,filet mignon pork crust serve with a creamy mushroom sauce recipes,2020-04-13 10:30:21,1249646096776863744,objective,0,['Miam Miam']
570,570,576,Focaccia potatoes rosemary with a good green salad and vinegar recipes,2020-04-13 08:30:23,1249615906470313990,objective,0,['On va sempresser daller regarder ça ']
571,571,577,chocolate coffee mousse a good treat to end the day chocolate recipes,2020-04-12 16:30:30,1249374343483789312,objective,0, 
572,572,578,coconut lemon curd cookies I recommend this recipe it's delicious recipes,2020-04-12 14:30:32,1249344153940606976,objective,0, 
573,573,579,Italian asparagus recipe here: simple gourmet gourmet recipes,2020-04-12 10:30:21,1249283710899433472,objective,0, 
574,574,580,baker's lamb paschal lamb respect yourself tradition recipes easter lamb,2020-04-12 08:30:20,1249253504075673600,objective,0, 
575,575,581,"fresh square cannelés, profiteroles style, delicious taste",2020-04-11 16:30:30,1249011956759093249,objective,0, 
576,576,582,chocolate terrine candied cherries custard question greed spoils you,2020-04-11 14:30:28,1248981748823851010,objective,0, 
577,577,583,cream of asparagus poached egg asparagus season so short enjoy,2020-04-11 10:30:16,1248921302288797696,objective,0, 
578,578,584,lamb fillet with spinach amp fresh square lamb traditional easter recipes easter,2020-04-11 08:30:19,1248891114112851969,objective,0, 
579,579,585,easter cupcakes pretty gourmet cupcakes for children easter recipes cooking,2020-04-10 16:30:37,1248649595682459650,objective,0,['Miam Miam']
580,580,586,lemon sweet recipes digital book kitchen meals available at 099cts in your kindle subscription these,2020-04-10 16:02:17,1248642466133299203,objective,0, 
581,581,587,dessert applesmousse caramel spices small dessert for easter easter recipes,2020-04-10 14:30:37,1248619399012999169,objective,0,['Miam Miam']
582,582,588,quiche asparagus bacon pecorino spring quiche to make for breakfast,2020-04-10 10:30:26,1248558952691970048,objective,0,['Mmmm yummy Face savouring food']
583,583,589,terrine salmon shrimp can try as much as celebrate easter recipes,2020-04-10 08:30:22,1248528738393952259,objective,0, 
584,584,590,brioche with pink pralines saint genix drôme tradition easter brioche recipes,2020-04-09 16:30:39,1248287217266630667,objective,0, 
585,585,591,pavlova chocolate chocolate to end the day recipe dessert easter,2020-04-09 14:30:36,1248257007196475399,objective,0, 
586,586,592,scramble with asparagus scramble nest parent omelette taste it is very good,2020-04-09 10:30:25,1248196562129489920,objective,0, 
587,587,593,stew beef onions potatoes family dish for next week,2020-04-09 08:30:22,1248166350704513024,objective,0, 
588,588,594,salted butter chocolate caramels easter treats easter chocolate recipes,2020-04-08 16:30:42,1247924841178714117,objective,0, 
589,589,595,paskha orthodox tradition easter it's good to discover other cultures desserts,2020-04-08 14:30:47,1247894666382471171,objective,0, 
590,590,596,veal tendrons pasta with asparagus tips small spring dishes with ingredients,2020-04-08 10:30:35,1247834218215940096,objective,0,"['Délicieuse', 'awesome']"
591,591,597,asparagus gratin potatoes thematic week recipes asparagus cooking,2020-04-08 08:30:27,1247803984640757760,objective,0, 
592,592,598,squares chocolate hazelnuts fudge chocolate greedy easter recipes easter fudge,2020-04-07 16:30:39,1247562443997536257,objective,0, 
593,593,599,almond brownies begin chocolate treats easter easter recipes,2020-04-07 14:30:35,1247532225362419718,objective,0, 
594,594,600,Parmesan quiche with asparagus the alliance of asparagus parmesan to taste,2020-04-07 10:30:21,1247471770090770438,objective,0,['Une tuerie ']
595,595,601,gnocchi with mushrooms gruyere simple economical original recipes italy,2020-04-07 08:30:24,1247441584985120768,Subjective,1, 
596,596,602,claique chocolate chip cake small simple cake friendly dessert recipes,2020-04-06 16:30:33,1247200030186000384,objective,0, 
597,597,603,fondant grandma easter is chocolate - easter recipes fondant fondant chocolate,2020-04-06 14:30:32,1247169827858518017,Subjective,1, 
598,598,604,quail eggs mimosa light freshness all being gourmet recipes cooking,2020-04-06 10:30:20,1247109377171038209,objective,0, 
599,599,605,veal escalope breaded with italian claique italian small delicacy veal recipes,2020-04-06 08:30:18,1247079172209549312,objective,0, 
600,600,606,chocolate fondant cookie is light light but above all chocolate recipes,2020-04-05 16:30:24,1246837603447513088,objective,0,['Miam Miam']
601,601,607,homemade bounty balls delicacies evening see you tomorrow chocolate coconut coconut coconut recipes,2020-04-05 14:30:26,1246807411639431169,objective,0, 
602,602,608,onion leek camembert tart recipe here: with a spring salad,2020-04-05 10:30:17,1246746976084951040,objective,0, 
603,603,609,pan-fried potatoes with bacon recipe here: good Sunday dish recipe,2020-04-05 08:30:15,1246716769219248137,objective,0, 
604,604,610,pineapple milk chocolate mousse with fresh pineapple syrup recipes desserts,2020-04-04 16:30:27,1246475229012131840,objective,0,['Miam Miam']
605,605,611,apple lemons cake perfect mix you can parent miss this recipe,2020-04-04 14:30:30,1246445043486990337,objective,0, 
606,606,612,Savoyard gratin recipe here: with grilled lamb chops recipe,2020-04-04 10:30:20,1246384601767034880,objective,0, 
607,607,613,excellent weekend to everyone each with little greed because made well recipe awaits you,2020-04-04 09:21:22,1246367244843712512,Subjective,1,"['Cest tellement belle ', 'Thank  Take care', 'La recette svp', 'Bonjour la recette est sur hyper text transfer protocol:mamscookcom Bonne journée', 'Merci Très bon week-end à vous aussi Face savouring food']"
608,608,614,"pancakes cheese mushrooms egg recipe here: a good, simple gourmet idea",2020-04-04 08:30:16,1246354387473256448,objective,0, 
609,609,615,almond brownies recipe here: a very delicious variation of chocolate recipes,2020-04-03 16:30:34,1246112869223104518,objective,0, 
610,610,616,chocolate brown cake recipe here: tempting nest parent recipe chocolate dessert,2020-04-03 14:30:52,1246082746033864706,objective,0, 
611,611,617,salmon appetizer rolls recipe here: idea for weekend aperitif recipes,2020-04-03 10:30:25,1246022233111310338,objective,0, 
612,612,618,chicken stew recipe on our site link in profile it's still season,2020-04-03 08:30:30,1245992057564532738,objective,0, 
613,613,619,checkered cake chocolate vanilla beautiful good worry parent it's simple to make,2020-04-02 16:30:43,1245750519265660929,objective,0, 
614,614,620,fondant apple pie indulge yourself with this sweetness cooking recipes,2020-04-02 14:30:43,1245720320780259328,objective,0,"['Quel jolie tarte au pomme je veut la recette', 'Miam Miam']"
615,615,621,Roquefort spinach rolled puff pastry recipe here: small simple gourmet puff pastry,2020-04-02 10:30:25,1245659846818410497,objective,0,['Hum jadore je suis gourmande']
616,616,622,leek and chicken gratin recipe here: good family cooking like,2020-04-02 08:30:30,1245629670197874689,objective,0, 
617,617,623,blackberry jam tart with raspberry jam it is just as succulent,2020-04-01 16:30:40,1245388121065377792,objective,0, 
618,618,624,moist orange chocolate recipe here: real pleasure orange chocolate - recipe,2020-04-01 14:30:40,1245357919396343809,objective,0, 
619,619,625,caolette fondue leeks with shrimps recipe on our site link in profile,2020-04-01 10:30:26,1245297462539177985,objective,0, 
620,620,626,pork with mushrooms recipe here: small family dish made with veal poultry,2020-04-01 08:30:25,1245267259645399043,objective,0, 
621,621,627,chocolate hazelnut spirals small cookies evening recipes cookies desserts cookie,2020-03-31 16:30:38,1245025721707347973,objective,0,['Miam miam']
622,622,628,chocolate cake candied cherries a pure delicacy recipes dessert gateau cakes,2020-03-31 14:30:50,1244995575839363072,Subjective,1, 
623,623,629,queen chicken bites recipe on our site link in profile big click,2020-03-31 10:30:23,1244935064074551296,Subjective,1, 
624,624,630,penne chicken sundried tomatoes recipe here: spring on the plate aus,2020-03-31 08:30:25,1244904872518041600,objective,0, 
625,625,631,chocolate ginger cake mix chocolate spices will appeal to many recipes,2020-03-30 16:30:48,1244663376518811648,objective,0, 
626,626,632,apple pancakes recipe here: with whipped cream vanilla ice cream recipes,2020-03-30 14:30:36,1244633127420604416,objective,0,"['Cannelle Cest carton rouge direct pour moi avant quelle nentre dans la partie', 'Cest bizarre ce schisme entre professional et anti cannelle', 'Direct plan travail pour essayer cette recette apaitissante merci', 'Miam Miam']"
627,627,633,chard muffins chard parent try spinach recipes cooking vegetables,2020-03-30 10:30:23,1244572674963247105,objective,0, 
628,628,634,chicken mushrooms fricaée vary vegetables chicken recipes cooking homemade,2020-03-30 08:30:18,1244542455694921729,objective,0, 
629,629,635,cake rum raisins recipe here: perfect with a hot drink dessert cake,2020-03-29 16:30:25,1244300893031456773,objective,0,['Miam miam']
630,630,636,spicy banana tatin recipe here: it's to die for it's so good,2020-03-29 14:30:24,1244270691379294213,objective,0,['Miam miam']
631,631,637,pan-fried prawns with spicy sauce a recipe with a bite to the taste of exotic shrimps,2020-03-29 10:30:18,1244210268332347392,objective,0, 
632,632,638,potjevleesch recipe end of season recipes northern cuisine fries fries meat meat,2020-03-29 08:30:14,1244180049957392384,objective,0, 
633,633,639,apple vanilla muffins recipe here: small muffin to finish the day desserts,2020-03-28 17:30:21,1243953589548130304,objective,0,['Miam miam']
634,634,640,it bring back memories to some desserts recipes apple cuisine instafood,2020-03-28 15:30:24,1243923400021680128,objective,0,['Miam miam']
635,635,641,maroilles pie grand claique france north north maroilles recipes,2020-03-28 11:30:15,1243862964387614720,Subjective,1,['Ahhh le fromage']
636,636,642,sautéed shrimps white wine recipe here: I like shrimps you,2020-03-28 09:30:18,1243832778577379328,objective,0, 
637,637,643,tropézienne tart hole south east sun gluttony dessert recipes pie,2020-03-27 17:30:41,1243591285765783553,objective,0,"['Cest possible que vous menvoyer la recette', 'Cest possible que vous menvoyer la recette sil vous plais', 'Le lien est dans le tweet :', 'Miam Miam ']"
